2026-05-14 07:48:33.553 | INFO     | common_api:common_log:1220 - 로그인 창 열기 성공!
2026-05-14 07:49:12.534 | INFO     | common_api:send_tr_request:323 - Executing TR request fuction: <bound method KiwoomAPI._send_opt10081_investor_vol of <__main__.CustomAutoTrader object at 0x060EAE80>>, func_args: ['000215_AL']
2026-05-14 07:49:12.565 | INFO     | common_api:_send_opt10081_investor_vol:490 - [opt10081 vol] 요청: 000215_AL
2026-05-14 07:49:12.640 | INFO     | common_api:_on_opt10081_investor_vol_req:841 - [opt10081 vol] 600건 캐시 완료
2026-05-14 07:49:12.806 | INFO     | common_api:send_tr_request:323 - Executing TR request fuction: <bound method KiwoomAPI._send_opt10059 of <__main__.CustomAutoTrader object at 0x060EAE80>>, func_args: ['000215_AL', '20260514', '금액', '0', '1']
2026-05-14 07:49:12.839 | INFO     | common_api:_send_opt10059:500 - [opt10059] 요청 전송: 종목=000215_AL 금액수량=금액 매매=0 거래소=통합
2026-05-14 07:49:12.840 | INFO     | common_api:_receive_msg:1154 - Received MSG! 화면번호: , 사용자 구분명: , TR이름: , 메세지: Fail to parse Request TR
2026-05-14 07:49:12.842 | INFO     | common_api:common_log:1220 - Fail to parse Request TR
2026-05-14 07:49:13.787 | INFO     | common_api:send_tr_request:323 - Executing TR request fuction: <bound method KiwoomAPI._send_opt10081_investor_vol of <__main__.CustomAutoTrader object at 0x060EAE80>>, func_args: ['000220_AL']
2026-05-14 07:49:13.794 | INFO     | common_api:_send_opt10081_investor_vol:490 - [opt10081 vol] 요청: 000220_AL
2026-05-14 07:49:13.861 | INFO     | common_api:_on_opt10081_investor_vol_req:841 - [opt10081 vol] 600건 캐시 완료
2026-05-14 07:49:14.035 | INFO     | common_api:send_tr_request:323 - Executing TR request fuction: <bound method KiwoomAPI._send_opt10059 of <__main__.CustomAutoTrader object at 0x060EAE80>>, func_args: ['000220_AL', '20260514', '금액', '0', '1']
2026-05-14 07:49:14.042 | INFO     | common_api:_send_opt10059:500 - [opt10059] 요청 전송: 종목=000220_AL 금액수량=금액 매매=0 거래소=통합
2026-05-14 07:49:14.052 | INFO     | common_api:_receive_msg:1154 - Received MSG! 화면번호: , 사용자 구분명: , TR이름: , 메세지: Fail to parse Request TR
2026-05-14 07:49:14.054 | INFO     | common_api:common_log:1220 - Fail to parse Request TR
2026-05-14 07:49:15.050 | INFO     | common_api:send_tr_request:323 - Executing TR request fuction: <bound method KiwoomAPI._send_opt10081_investor_vol of <__main__.CustomAutoTrader object at 0x060EAE80>>, func_args: ['000225_AL']
2026-05-14 07:49:15.057 | INFO     | common_api:_send_opt10081_investor_vol:490 - [opt10081 vol] 요청: 000225_AL
2026-05-14 07:49:15.119 | INFO     | common_api:_on_opt10081_investor_vol_req:841 - [opt10081 vol] 600건 캐시 완료
2026-05-14 07:49:15.295 | INFO     | common_api:send_tr_request:323 - Executing TR request fuction: <bound method KiwoomAPI._send_opt10059 of <__main__.CustomAutoTrader object at 0x060EAE80>>, func_args: ['000225_AL', '20260514', '금액', '0', '1']
