2026-05-17 05:26:20.663 | INFO     | common_api:common_log:1357 - 로그인 창 열기 성공!
2026-05-17 05:26:36.963 | INFO     | common_api:_send_opt10059:512 - [opt10059] 요청 전송: 종목=000660_AL 금액수량=1 매매=0 거래소=통합
2026-05-17 05:26:36.984 | INFO     | common_api:on_opt10059_req:992 - [opt10059] cnt=100 거래량필드='거래량합' 종가필드='현재가' r0거래량='' r1거래량='' r0종가='-1848000' r1종가='-1964000' r0개인='3930903'
2026-05-17 05:26:37.031 | INFO     | common_api:common_log:1357 - [투자자] 구조A(날짜별1행) → 100건 파싱 | 개인0=3930903
2026-05-17 05:26:37.042 | INFO     | common_api:on_opt10059_req:1091 - [opt10059] opt10081 캐시로 거래량 100행 보완
2026-05-17 05:26:37.043 | INFO     | common_api:common_log:1357 - [투자자] 100건 파싱완료 | 거래량필드='거래량합' row0거래량=13151904 row1거래량=9925086
2026-05-17 05:26:37.044 | INFO     | common_api:common_log:1357 - [종목별투자자] 100건 수신 완료
2026-05-17 05:26:37.390 | DEBUG    | __main__:on_receive_investor_data:354 - [투자자] 000660_AL 외인=-2,882,228 기관=-1,159,786
2026-05-17 05:26:37.440 | INFO     | common_api:register_overseas_futures:1429 - [해외선물] NQM26 실시간 등록
2026-05-17 05:26:37.441 | INFO     | __main__:_request_overseas_futures:2515 - [해외선물] NQM26 분봉 요청 + 실시간 등록
2026-05-17 05:26:37.442 | INFO     | common_api:send_tr_request:323 - Executing TR request fuction: <bound method KiwoomAPI.request_opt50028 of <__main__.CustomAutoTrader object at 0x07044658>>, func_args: ['NQM26', '1']
2026-05-17 05:26:37.486 | INFO     | common_api:_receive_tr_data:583 - [opt50028] _receive_tr_data: errCode='' msg='' prevNext='0' cnt=0
2026-05-17 05:26:37.487 | WARNING  | common_api:on_opt50028_req:618 - [opt50028] 데이터 0행 — 종목코드='' trcode='opt50028'
2026-05-17 05:26:37.956 | INFO     | common_api:send_tr_request:323 - Executing TR request fuction: <bound method KiwoomAPI._send_opt10081_investor_vol of <__main__.CustomAutoTrader object at 0x07044658>>, func_args: ['005930_AL']
2026-05-17 05:26:37.964 | INFO     | common_api:_send_opt10081_investor_vol:502 - [opt10081 vol] 요청: 005930_AL
2026-05-17 05:26:38.022 | INFO     | common_api:_on_opt10081_investor_vol_req:952 - [opt10081 vol] 600건 캐시 완료
2026-05-17 05:26:38.208 | INFO     | common_api:send_tr_request:323 - Executing TR request fuction: <bound method KiwoomAPI._send_opt10059 of <__main__.CustomAutoTrader object at 0x07044658>>, func_args: ['005930_AL', '20260517', '1', '0', '1']
2026-05-17 05:26:38.215 | INFO     | common_api:_send_opt10059:512 - [opt10059] 요청 전송: 종목=005930_AL 금액수량=1 매매=0 거래소=통합
2026-05-17 05:26:38.245 | INFO     | common_api:on_opt10059_req:992 - [opt10059] cnt=100 거래량필드='거래량합' 종가필드='현재가' r0거래량='' r1거래량='' r0종가='-273500' r1종가='+293000' r0개인='3113721'
2026-05-17 05:26:38.291 | INFO     | common_api:common_log:1357 - [투자자] 구조A(날짜별1행) → 100건 파싱 | 개인0=3113721
2026-05-17 05:26:38.302 | INFO     | common_api:on_opt10059_req:1091 - [opt10059] opt10081 캐시로 거래량 100행 보완
2026-05-17 05:26:38.304 | INFO     | common_api:common_log:1357 - [투자자] 100건 파싱완료 | 거래량필드='거래량합' row0거래량=72786490 row1거래량=69704516
2026-05-17 05:26:38.305 | INFO     | common_api:common_log:1357 - [종목별투자자] 100건 수신 완료
2026-05-17 05:26:38.630 | DEBUG    | __main__:on_receive_investor_data:354 - [투자자] 005930_AL 외인=-2,718,740 기관=-486,783
2026-05-17 05:26:39.210 | INFO     | common_api:send_tr_request:323 - Executing TR request fuction: <bound method KiwoomAPI._send_opt10081_investor_vol of <__main__.CustomAutoTrader object at 0x07044658>>, func_args: ['005380_AL']
2026-05-17 05:26:39.218 | INFO     | common_api:_send_opt10081_investor_vol:502 - [opt10081 vol] 요청: 005380_AL
2026-05-17 05:26:39.278 | INFO     | common_api:_on_opt10081_investor_vol_req:952 - [opt10081 vol] 600건 캐시 완료
2026-05-17 05:26:39.452 | INFO     | common_api:send_tr_request:323 - Executing TR request fuction: <bound method KiwoomAPI._send_opt10059 of <__main__.CustomAutoTrader object at 0x07044658>>, func_args: ['005380_AL', '20260517', '1', '0', '1']
2026-05-17 05:26:39.460 | INFO     | common_api:_send_opt10059:512 - [opt10059] 요청 전송: 종목=005380_AL 금액수량=1 매매=0 거래소=통합
2026-05-17 05:26:39.482 | INFO     | common_api:on_opt10059_req:992 - [opt10059] cnt=100 거래량필드='거래량합' 종가필드='현재가' r0거래량='' r1거래량='' r0종가='-705000' r1종가='+715000' r0개인='229181'
2026-05-17 05:26:39.529 | INFO     | common_api:common_log:1357 - [투자자] 구조A(날짜별1행) → 100건 파싱 | 개인0=229181
2026-05-17 05:26:39.540 | INFO     | common_api:on_opt10059_req:1091 - [opt10059] opt10081 캐시로 거래량 100행 보완
2026-05-17 05:26:39.541 | INFO     | common_api:common_log:1357 - [투자자] 100건 파싱완료 | 거래량필드='거래량합' row0거래량=9309155 row1거래량=5585631
2026-05-17 05:26:39.541 | INFO     | common_api:common_log:1357 - [종목별투자자] 100건 수신 완료
2026-05-17 05:26:39.867 | DEBUG    | __main__:on_receive_investor_data:354 - [투자자] 005380_AL 외인=-220,294 기관=-22,091
2026-05-17 05:26:40.467 | INFO     | common_api:send_tr_request:323 - Executing TR request fuction: <bound method KiwoomAPI._send_opt10081_investor_vol of <__main__.CustomAutoTrader object at 0x07044658>>, func_args: ['066570_AL']
2026-05-17 05:26:40.474 | INFO     | common_api:_send_opt10081_investor_vol:502 - [opt10081 vol] 요청: 066570_AL
2026-05-17 05:26:40.534 | INFO     | common_api:_on_opt10081_investor_vol_req:952 - [opt10081 vol] 600건 캐시 완료
2026-05-17 05:26:40.739 | INFO     | common_api:send_tr_request:323 - Executing TR request fuction: <bound method KiwoomAPI._send_opt10059 of <__main__.CustomAutoTrader object at 0x07044658>>, func_args: ['066570_AL', '20260517', '1', '0', '1']
2026-05-17 05:26:40.747 | INFO     | common_api:_send_opt10059:512 - [opt10059] 요청 전송: 종목=066570_AL 금액수량=1 매매=0 거래소=통합
2026-05-17 05:26:40.773 | INFO     | common_api:on_opt10059_req:992 - [opt10059] cnt=100 거래량필드='거래량합' 종가필드='현재가' r0거래량='' r1거래량='' r0종가='+238500' r1종가='+222500' r0개인='328969'
2026-05-17 05:26:40.819 | INFO     | common_api:common_log:1357 - [투자자] 구조A(날짜별1행) → 100건 파싱 | 개인0=328969
2026-05-17 05:26:40.830 | INFO     | common_api:on_opt10059_req:1091 - [opt10059] opt10081 캐시로 거래량 100행 보완
2026-05-17 05:26:40.832 | INFO     | common_api:common_log:1357 - [투자자] 100건 파싱완료 | 거래량필드='거래량합' row0거래량=16494781 row1거래량=11902925
2026-05-17 05:26:40.833 | INFO     | common_api:common_log:1357 - [종목별투자자] 100건 수신 완료
2026-05-17 05:26:41.164 | DEBUG    | __main__:on_receive_investor_data:354 - [투자자] 066570_AL 외인=-332,685 기관=-642
2026-05-17 05:26:41.959 | INFO     | common_api:send_tr_request:323 - Executing TR request fuction: <bound method KiwoomAPI._send_opt10081_investor_vol of <__main__.CustomAutoTrader object at 0x07044658>>, func_args: ['454910_AL']
2026-05-17 05:26:41.966 | INFO     | common_api:_send_opt10081_investor_vol:502 - [opt10081 vol] 요청: 454910_AL
2026-05-17 05:26:42.027 | INFO     | common_api:_on_opt10081_investor_vol_req:952 - [opt10081 vol] 600건 캐시 완료
2026-05-17 05:26:42.209 | INFO     | common_api:send_tr_request:323 - Executing TR request fuction: <bound method KiwoomAPI._send_opt10059 of <__main__.CustomAutoTrader object at 0x07044658>>, func_args: ['454910_AL', '20260517', '1', '0', '1']
2026-05-17 05:26:42.217 | INFO     | common_api:_send_opt10059:512 - [opt10059] 요청 전송: 종목=454910_AL 금액수량=1 매매=0 거래소=통합
2026-05-17 05:26:42.246 | INFO     | common_api:on_opt10059_req:992 - [opt10059] cnt=100 거래량필드='거래량합' 종가필드='현재가' r0거래량='' r1거래량='' r0종가='+132100' r1종가='+106500' r0개인='-79990'
2026-05-17 05:26:42.289 | INFO     | common_api:common_log:1357 - [투자자] 구조A(날짜별1행) → 100건 파싱 | 개인0=-79990
2026-05-17 05:26:42.300 | INFO     | common_api:on_opt10059_req:1091 - [opt10059] opt10081 캐시로 거래량 100행 보완
2026-05-17 05:26:42.301 | INFO     | common_api:common_log:1357 - [투자자] 100건 파싱완료 | 거래량필드='거래량합' row0거래량=18629986 row1거래량=2708868
2026-05-17 05:26:42.302 | INFO     | common_api:common_log:1357 - [종목별투자자] 100건 수신 완료
2026-05-17 05:26:42.643 | DEBUG    | __main__:on_receive_investor_data:354 - [투자자] 454910_AL 외인=+63,625 기관=+14,420
2026-05-17 05:26:43.214 | INFO     | common_api:send_tr_request:323 - Executing TR request fuction: <bound method KiwoomAPI._send_opt10081_investor_vol of <__main__.CustomAutoTrader object at 0x07044658>>, func_args: ['009150_AL']
2026-05-17 05:26:43.220 | INFO     | common_api:_send_opt10081_investor_vol:502 - [opt10081 vol] 요청: 009150_AL
2026-05-17 05:26:43.279 | INFO     | common_api:_on_opt10081_investor_vol_req:952 - [opt10081 vol] 600건 캐시 완료
2026-05-17 05:26:43.453 | INFO     | common_api:send_tr_request:323 - Executing TR request fuction: <bound method KiwoomAPI._send_opt10059 of <__main__.CustomAutoTrader object at 0x07044658>>, func_args: ['009150_AL', '20260517', '1', '0', '1']
2026-05-17 05:26:43.460 | INFO     | common_api:_send_opt10059:512 - [opt10059] 요청 전송: 종목=009150_AL 금액수량=1 매매=0 거래소=통합
2026-05-17 05:26:43.485 | INFO     | common_api:on_opt10059_req:992 - [opt10059] cnt=100 거래량필드='거래량합' 종가필드='현재가' r0거래량='' r1거래량='' r0종가='+1036000' r1종가='-1019000' r0개인='14172'
2026-05-17 05:26:43.530 | INFO     | common_api:common_log:1357 - [투자자] 구조A(날짜별1행) → 100건 파싱 | 개인0=14172
2026-05-17 05:26:43.540 | INFO     | common_api:on_opt10059_req:1091 - [opt10059] opt10081 캐시로 거래량 100행 보완
2026-05-17 05:26:43.542 | INFO     | common_api:common_log:1357 - [투자자] 100건 파싱완료 | 거래량필드='거래량합' row0거래량=2215869 row1거래량=1110257
2026-05-17 05:26:43.543 | INFO     | common_api:common_log:1357 - [종목별투자자] 100건 수신 완료
2026-05-17 05:26:43.880 | DEBUG    | __main__:on_receive_investor_data:354 - [투자자] 009150_AL 외인=-48,862 기관=+28,193
2026-05-17 05:26:44.457 | INFO     | common_api:send_tr_request:323 - Executing TR request fuction: <bound method KiwoomAPI._send_opt10081_investor_vol of <__main__.CustomAutoTrader object at 0x07044658>>, func_args: ['064400_AL']
2026-05-17 05:26:44.464 | INFO     | common_api:_send_opt10081_investor_vol:502 - [opt10081 vol] 요청: 064400_AL
2026-05-17 05:26:44.500 | INFO     | common_api:_on_opt10081_investor_vol_req:952 - [opt10081 vol] 312건 캐시 완료
2026-05-17 05:26:44.711 | INFO     | common_api:send_tr_request:323 - Executing TR request fuction: <bound method KiwoomAPI._send_opt10059 of <__main__.CustomAutoTrader object at 0x07044658>>, func_args: ['064400_AL', '20260517', '1', '0', '1']
2026-05-17 05:26:44.718 | INFO     | common_api:_send_opt10059:512 - [opt10059] 요청 전송: 종목=064400_AL 금액수량=1 매매=0 거래소=통합
2026-05-17 05:26:44.748 | INFO     | common_api:on_opt10059_req:992 - [opt10059] cnt=100 거래량필드='거래량합' 종가필드='현재가' r0거래량='' r1거래량='' r0종가='+87400' r1종가='+90300' r0개인='32204'
2026-05-17 05:26:44.791 | INFO     | common_api:common_log:1357 - [투자자] 구조A(날짜별1행) → 100건 파싱 | 개인0=32204
2026-05-17 05:26:44.802 | INFO     | common_api:on_opt10059_req:1091 - [opt10059] opt10081 캐시로 거래량 100행 보완
2026-05-17 05:26:44.803 | INFO     | common_api:common_log:1357 - [투자자] 100건 파싱완료 | 거래량필드='거래량합' row0거래량=19715945 row1거래량=23632566
2026-05-17 05:26:44.804 | INFO     | common_api:common_log:1357 - [종목별투자자] 100건 수신 완료
2026-05-17 05:26:45.145 | DEBUG    | __main__:on_receive_investor_data:354 - [투자자] 064400_AL 외인=-62,981 기관=+19,986
2026-05-17 05:26:45.711 | INFO     | common_api:send_tr_request:323 - Executing TR request fuction: <bound method KiwoomAPI._send_opt10081_investor_vol of <__main__.CustomAutoTrader object at 0x07044658>>, func_args: ['439960_AL']
2026-05-17 05:26:45.719 | INFO     | common_api:_send_opt10081_investor_vol:502 - [opt10081 vol] 요청: 439960_AL
2026-05-17 05:26:45.726 | INFO     | common_api:_on_opt10081_investor_vol_req:952 - [opt10081 vol] 5건 캐시 완료
2026-05-17 05:26:45.956 | INFO     | common_api:send_tr_request:323 - Executing TR request fuction: <bound method KiwoomAPI._send_opt10059 of <__main__.CustomAutoTrader object at 0x07044658>>, func_args: ['439960_AL', '20260517', '1', '0', '1']
2026-05-17 05:26:45.964 | INFO     | common_api:_send_opt10059:512 - [opt10059] 요청 전송: 종목=439960_AL 금액수량=1 매매=0 거래소=통합
2026-05-17 05:26:45.976 | INFO     | common_api:on_opt10059_req:992 - [opt10059] cnt=5 거래량필드='거래량합' 종가필드='현재가' r0거래량='' r1거래량='' r0종가='-44100' r1종가='+52700' r0개인='35980'
2026-05-17 05:26:45.979 | INFO     | common_api:common_log:1357 - [투자자] 구조A(날짜별1행) → 5건 파싱 | 개인0=35980
2026-05-17 05:26:45.982 | INFO     | common_api:on_opt10059_req:1091 - [opt10059] opt10081 캐시로 거래량 5행 보완
2026-05-17 05:26:45.982 | INFO     | common_api:common_log:1357 - [투자자] 5건 파싱완료 | 거래량필드='거래량합' row0거래량=29524990 row1거래량=6319035
2026-05-17 05:26:45.983 | INFO     | common_api:common_log:1357 - [종목별투자자] 5건 수신 완료
2026-05-17 05:26:46.321 | DEBUG    | __main__:on_receive_investor_data:354 - [투자자] 439960_AL 외인=-6,526 기관=-2,058
2026-05-17 05:26:47.210 | INFO     | common_api:send_tr_request:323 - Executing TR request fuction: <bound method KiwoomAPI._send_opt10081_investor_vol of <__main__.CustomAutoTrader object at 0x07044658>>, func_args: ['402340_AL']
2026-05-17 05:26:47.217 | INFO     | common_api:_send_opt10081_investor_vol:502 - [opt10081 vol] 요청: 402340_AL
2026-05-17 05:26:47.276 | INFO     | common_api:_on_opt10081_investor_vol_req:952 - [opt10081 vol] 600건 캐시 완료
2026-05-17 05:26:47.457 | INFO     | common_api:send_tr_request:323 - Executing TR request fuction: <bound method KiwoomAPI._send_opt10059 of <__main__.CustomAutoTrader object at 0x07044658>>, func_args: ['402340_AL', '20260517', '1', '0', '1']
2026-05-17 05:26:47.464 | INFO     | common_api:_send_opt10059:512 - [opt10059] 요청 전송: 종목=402340_AL 금액수량=1 매매=0 거래소=통합
2026-05-17 05:26:47.496 | INFO     | common_api:on_opt10059_req:992 - [opt10059] cnt=100 거래량필드='거래량합' 종가필드='현재가' r0거래량='' r1거래량='' r0종가='-1096000' r1종가='-1161000' r0개인='-42567'
2026-05-17 05:26:47.540 | INFO     | common_api:common_log:1357 - [투자자] 구조A(날짜별1행) → 100건 파싱 | 개인0=-42567
2026-05-17 05:26:47.551 | INFO     | common_api:on_opt10059_req:1091 - [opt10059] opt10081 캐시로 거래량 100행 보완
2026-05-17 05:26:47.551 | INFO     | common_api:common_log:1357 - [투자자] 100건 파싱완료 | 거래량필드='거래량합' row0거래량=1315668 row1거래량=1256726
2026-05-17 05:26:47.552 | INFO     | common_api:common_log:1357 - [종목별투자자] 100건 수신 완료
2026-05-17 05:26:47.893 | DEBUG    | __main__:on_receive_investor_data:354 - [투자자] 402340_AL 외인=+32,944 기관=+13,592
2026-05-17 05:26:48.465 | INFO     | common_api:send_tr_request:323 - Executing TR request fuction: <bound method KiwoomAPI._send_opt10081_investor_vol of <__main__.CustomAutoTrader object at 0x07044658>>, func_args: ['012330_AL']
2026-05-17 05:26:48.472 | INFO     | common_api:_send_opt10081_investor_vol:502 - [opt10081 vol] 요청: 012330_AL
2026-05-17 05:26:48.531 | INFO     | common_api:_on_opt10081_investor_vol_req:952 - [opt10081 vol] 600건 캐시 완료
2026-05-17 05:26:48.713 | INFO     | common_api:send_tr_request:323 - Executing TR request fuction: <bound method KiwoomAPI._send_opt10059 of <__main__.CustomAutoTrader object at 0x07044658>>, func_args: ['012330_AL', '20260517', '1', '0', '1']
2026-05-17 05:26:48.720 | INFO     | common_api:_send_opt10059:512 - [opt10059] 요청 전송: 종목=012330_AL 금액수량=1 매매=0 거래소=통합
2026-05-17 05:26:48.750 | INFO     | common_api:on_opt10059_req:992 - [opt10059] cnt=100 거래량필드='거래량합' 종가필드='현재가' r0거래량='' r1거래량='' r0종가='-637000' r1종가='+657000' r0개인='60611'
2026-05-17 05:26:48.793 | INFO     | common_api:common_log:1357 - [투자자] 구조A(날짜별1행) → 100건 파싱 | 개인0=60611
2026-05-17 05:26:48.803 | INFO     | common_api:on_opt10059_req:1091 - [opt10059] opt10081 캐시로 거래량 100행 보완
2026-05-17 05:26:48.804 | INFO     | common_api:common_log:1357 - [투자자] 100건 파싱완료 | 거래량필드='거래량합' row0거래량=1998291 row1거래량=2588385
2026-05-17 05:26:48.806 | INFO     | common_api:common_log:1357 - [종목별투자자] 100건 수신 완료
2026-05-17 05:26:49.155 | DEBUG    | __main__:on_receive_investor_data:354 - [투자자] 012330_AL 외인=-125,752 기관=+40,166
2026-05-17 05:26:49.724 | INFO     | common_api:send_tr_request:323 - Executing TR request fuction: <bound method KiwoomAPI._send_opt10081_investor_vol of <__main__.CustomAutoTrader object at 0x07044658>>, func_args: ['006400_AL']
2026-05-17 05:26:49.731 | INFO     | common_api:_send_opt10081_investor_vol:502 - [opt10081 vol] 요청: 006400_AL
2026-05-17 05:26:49.790 | INFO     | common_api:_on_opt10081_investor_vol_req:952 - [opt10081 vol] 600건 캐시 완료
2026-05-17 05:26:49.971 | INFO     | common_api:send_tr_request:323 - Executing TR request fuction: <bound method KiwoomAPI._send_opt10059 of <__main__.CustomAutoTrader object at 0x07044658>>, func_args: ['006400_AL', '20260517', '1', '0', '1']
2026-05-17 05:26:49.978 | INFO     | common_api:_send_opt10059:512 - [opt10059] 요청 전송: 종목=006400_AL 금액수량=1 매매=0 거래소=통합
2026-05-17 05:26:50.009 | INFO     | common_api:on_opt10059_req:992 - [opt10059] cnt=100 거래량필드='거래량합' 종가필드='현재가' r0거래량='' r1거래량='' r0종가='-615000' r1종가='-629000' r0개인='-141702'
2026-05-17 05:26:50.054 | INFO     | common_api:common_log:1357 - [투자자] 구조A(날짜별1행) → 100건 파싱 | 개인0=-141702
2026-05-17 05:26:50.065 | INFO     | common_api:on_opt10059_req:1091 - [opt10059] opt10081 캐시로 거래량 100행 보완
2026-05-17 05:26:50.066 | INFO     | common_api:common_log:1357 - [투자자] 100건 파싱완료 | 거래량필드='거래량합' row0거래량=1977322 row1거래량=1442885
2026-05-17 05:26:50.067 | INFO     | common_api:common_log:1357 - [종목별투자자] 100건 수신 완료
2026-05-17 05:26:50.418 | DEBUG    | __main__:on_receive_investor_data:354 - [투자자] 006400_AL 외인=+175,310 기관=-33,760
2026-05-17 05:26:50.983 | INFO     | common_api:send_tr_request:323 - Executing TR request fuction: <bound method KiwoomAPI._send_opt10081_investor_vol of <__main__.CustomAutoTrader object at 0x07044658>>, func_args: ['034020_AL']
2026-05-17 05:26:50.993 | INFO     | common_api:_send_opt10081_investor_vol:502 - [opt10081 vol] 요청: 034020_AL
2026-05-17 05:26:51.049 | INFO     | common_api:_on_opt10081_investor_vol_req:952 - [opt10081 vol] 600건 캐시 완료
2026-05-17 05:26:51.219 | INFO     | common_api:send_tr_request:323 - Executing TR request fuction: <bound method KiwoomAPI._send_opt10059 of <__main__.CustomAutoTrader object at 0x07044658>>, func_args: ['034020_AL', '20260517', '1', '0', '1']
2026-05-17 05:26:51.226 | INFO     | common_api:_send_opt10059:512 - [opt10059] 요청 전송: 종목=034020_AL 금액수량=1 매매=0 거래소=통합
2026-05-17 05:26:51.256 | INFO     | common_api:on_opt10059_req:992 - [opt10059] cnt=100 거래량필드='거래량합' 종가필드='현재가' r0거래량='' r1거래량='' r0종가='-110600' r1종가='-117500' r0개인='44465'
2026-05-17 05:26:51.302 | INFO     | common_api:common_log:1357 - [투자자] 구조A(날짜별1행) → 100건 파싱 | 개인0=44465
2026-05-17 05:26:51.314 | INFO     | common_api:on_opt10059_req:1091 - [opt10059] opt10081 캐시로 거래량 100행 보완
2026-05-17 05:26:51.315 | INFO     | common_api:common_log:1357 - [투자자] 100건 파싱완료 | 거래량필드='거래량합' row0거래량=10712528 row1거래량=9127250
2026-05-17 05:26:51.316 | INFO     | common_api:common_log:1357 - [종목별투자자] 100건 수신 완료
2026-05-17 05:26:51.699 | DEBUG    | __main__:on_receive_investor_data:354 - [투자자] 034020_AL 외인=-16,187 기관=-35,389
2026-05-17 05:26:52.472 | INFO     | common_api:send_tr_request:323 - Executing TR request fuction: <bound method KiwoomAPI._send_opt10081_investor_vol of <__main__.CustomAutoTrader object at 0x07044658>>, func_args: ['042700_AL']
2026-05-17 05:26:52.480 | INFO     | common_api:_send_opt10081_investor_vol:502 - [opt10081 vol] 요청: 042700_AL
2026-05-17 05:26:52.547 | INFO     | common_api:_on_opt10081_investor_vol_req:952 - [opt10081 vol] 600건 캐시 완료
2026-05-17 05:26:52.723 | INFO     | common_api:send_tr_request:323 - Executing TR request fuction: <bound method KiwoomAPI._send_opt10059 of <__main__.CustomAutoTrader object at 0x07044658>>, func_args: ['042700_AL', '20260517', '1', '0', '1']
2026-05-17 05:26:52.731 | INFO     | common_api:_send_opt10059:512 - [opt10059] 요청 전송: 종목=042700_AL 금액수량=1 매매=0 거래소=통합
2026-05-17 05:26:52.760 | INFO     | common_api:on_opt10059_req:992 - [opt10059] cnt=100 거래량필드='거래량합' 종가필드='현재가' r0거래량='' r1거래량='' r0종가='-341000' r1종가='+404500' r0개인='87835'
2026-05-17 05:26:52.813 | INFO     | common_api:common_log:1357 - [투자자] 구조A(날짜별1행) → 100건 파싱 | 개인0=87835
2026-05-17 05:26:52.825 | INFO     | common_api:on_opt10059_req:1091 - [opt10059] opt10081 캐시로 거래량 100행 보완
2026-05-17 05:26:52.826 | INFO     | common_api:common_log:1357 - [투자자] 100건 파싱완료 | 거래량필드='거래량합' row0거래량=3249651 row1거래량=2036921
2026-05-17 05:26:52.827 | INFO     | common_api:common_log:1357 - [종목별투자자] 100건 수신 완료
2026-05-17 05:26:53.200 | DEBUG    | __main__:on_receive_investor_data:354 - [투자자] 042700_AL 외인=-60,220 기관=-25,122
2026-05-17 05:26:53.722 | INFO     | common_api:send_tr_request:323 - Executing TR request fuction: <bound method KiwoomAPI._send_opt10081_investor_vol of <__main__.CustomAutoTrader object at 0x07044658>>, func_args: ['005935_AL']
2026-05-17 05:26:53.729 | INFO     | common_api:_send_opt10081_investor_vol:502 - [opt10081 vol] 요청: 005935_AL
2026-05-17 05:26:53.796 | INFO     | common_api:_on_opt10081_investor_vol_req:952 - [opt10081 vol] 600건 캐시 완료
2026-05-17 05:26:53.971 | INFO     | common_api:send_tr_request:323 - Executing TR request fuction: <bound method KiwoomAPI._send_opt10059 of <__main__.CustomAutoTrader object at 0x07044658>>, func_args: ['005935_AL', '20260517', '1', '0', '1']
2026-05-17 05:26:53.978 | INFO     | common_api:_send_opt10059:512 - [opt10059] 요청 전송: 종목=005935_AL 금액수량=1 매매=0 거래소=통합
2026-05-17 05:26:54.009 | INFO     | common_api:on_opt10059_req:992 - [opt10059] cnt=100 거래량필드='거래량합' 종가필드='현재가' r0거래량='' r1거래량='' r0종가='-179400' r1종가='+193700' r0개인='95769'
2026-05-17 05:26:54.057 | INFO     | common_api:common_log:1357 - [투자자] 구조A(날짜별1행) → 100건 파싱 | 개인0=95769
2026-05-17 05:26:54.069 | INFO     | common_api:on_opt10059_req:1091 - [opt10059] opt10081 캐시로 거래량 100행 보완
2026-05-17 05:26:54.071 | INFO     | common_api:common_log:1357 - [투자자] 100건 파싱완료 | 거래량필드='거래량합' row0거래량=4981609 row1거래량=5225227
2026-05-17 05:26:54.072 | INFO     | common_api:common_log:1357 - [종목별투자자] 100건 수신 완료
2026-05-17 05:26:54.466 | DEBUG    | __main__:on_receive_investor_data:354 - [투자자] 005935_AL 외인=-70,035 기관=-17,627
